,PC1,PC2,PC3
135,1.6916547655559346,-2.03608385791612,0.6061266617784008
136,1.4747702305179873,0.11924159186104734,1.214287450195184
137,0.8329896303318822,-0.7269044357255248,-0.29715093523942077
138,2.2884733390305283,0.2662491936892936,-0.1384767995697308
139,0.5466473415264336,-1.704643365666645,-0.013607343450190155
140,0.12348044917111095,1.1271431783260226,-0.07654238009737617
141,-0.5903886213122114,-0.9931803686525666,-0.6543471874232623
142,-3.3334181746152263,0.24318170668130654,-0.7135396062873568
143,-0.7316292733905353,0.10979016420964441,-1.1420465718151647
144,-0.12277170694979092,-0.35297217684250337,0.5515691892647112
145,0.2733133727347305,0.040883520627675404,-2.0207216572884956
146,0.7029323230453995,-0.9428422361322272,0.4666829221157157
147,1.8128287834387509,-1.5237678799680183,-1.4835148023778457
148,-0.45501866033817484,-1.0456237816387648,-0.12244984894443721
149,-0.15326412744013368,1.965760950605399,0.4538215935257086
150,-2.224098718873167,1.1501795535119914,-2.1604680294606595
151,-0.6817527224621176,-0.33191518742955334,1.0581688044906257
152,0.025018015930569147,-0.379774868967139,2.6952514700122534
153,-3.4711596211415006,-1.9972244300234545,0.5024479524941655
154,1.343952894210761,-0.08696857300989765,0.06697265279281849
155,1.6610794285567803,-1.1601446357721776,-2.454079240155306
156,2.0068828369607137,0.4723844560247897,0.14650179451726644
157,-0.04144100026866652,1.7622739354101475,-0.9719552917803196
158,-2.843934207459909,0.8660933267973694,1.2748027766178927
159,-1.614138824444842,-1.630419178986574,0.4871993355643314
160,2.1134276540173955,-0.05590746154902986,0.010046551480648596
161,1.222350025897782,-1.264055959926167,0.532032978589384
162,-1.0952181437281328,-0.6461123257197339,-1.1006160590240233
163,-0.367214492205697,2.0308663071094553,0.8308261201442461
164,-3.2151882421503313,-0.318726669857135,-2.1625438293959323
165,2.3090936897474004,-0.2594027140937252,1.5431540480303192
166,1.6882239983752163,0.9005390823403278,0.6020462053365306
167,0.14211281606923348,1.4962521203393973,-0.972917094519816
168,-1.0561430410178723,0.1390276909569278,0.7763040299521708
169,0.5004937426771418,-1.4659527935434535,-0.012725235518292867
170,1.5872659252330337,-0.4195014853493493,-0.4293383604502889
171,-0.6811085861768599,-1.6224781825585524,0.19479273722555954
172,-1.6176897250672932,0.8804195834848267,-0.28100487953045644
173,0.3468305468428907,1.251958912622724,1.6442002957730049
174,0.5509465357885818,-0.28297196645636835,0.9402642993189004
175,1.2228433615351235,0.2914185218787697,0.5112879048449371
176,1.0163478842364917,0.5610413613799365,-0.2871310554867546
177,-0.49153660529208454,0.6740761829025489,0.062422496521479985
178,-0.14911806041902406,-1.4798693996886394,-0.6373476267485187
179,-3.0836320381626763,0.1574665222187685,0.7988708827747341
180,-0.4570925836962444,1.121222961912066,0.4371674819082259
181,1.417933270670399,1.3457744071938202,-0.15009869384149316
182,1.8738277050037992,0.7933513190941551,2.694378784396891
183,-3.0106457701044516,0.4979660373154863,0.8750908629533305
184,1.107533370849995,1.5070531825276816,-0.2555729049500596
185,0.9005847744394921,-0.2696470228182356,0.0863685159894764
186,0.24691033895274336,0.6210027741677728,0.38237757571067715
187,0.2907113176947643,0.9004628949254119,0.6950088370477564
188,1.3364206921473503,-0.7767329577151577,-1.0464529730895824
189,1.1682688670163077,-1.6594635227708452,0.7074203901239872
190,-0.595073921283913,-0.9522645910682244,-0.9050410865669347
191,-3.6326794132139737,-2.0667111674283833,-1.5394320948991405
192,-3.555252409172137,-0.2795235261328355,-0.7672874501666133
